154,"MCO","SNT",1135,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
155,"QTUM","SNT",921,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
156,"CVC","SAN",269,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
157,"ANT","GNO",2651,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
158,"DNT","NET",189,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
159,"ANT","QTUM",489,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
160,"BAT","DNT",4343,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
161,"BAT","QTUM",887,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
162,"CVC","DNT",4630,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
163,"CVC","QTUM",869,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
164,"GNT","QTUM",902,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
165,"OMG","QTUM",1533,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
166,"ANT","REP",2668,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
167,"CVC","GNO",2310,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
168,"DNT","GNO",1429,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
169,"DNT","REP",1582,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
170,"EOS","GNO",2337,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
171,"GNO","SNT",726,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
172,"KNC","TXP",2075,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
173,"CVC","MKR",79,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
174,"CVC","KNC",1621,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
175,"DNT","SAN",187,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
176,"KNC","SAN",198,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
177,"MCO","SAN",134,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
178,"EOS","NET",178,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
179,"DNT","TXP",1608,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
180,"TXP","ZRX",2041,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
181,"BNT","GNO",689,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
182,"ANT","DGD",540,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
183,"BAT","KNC",1201,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
184,"BAT","TXP",2829,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
185,"BNT","DGD",465,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
186,"BNT","REP",510,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
187,"DGD","DNT",263,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
188,"DGD","KNC",280,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
189,"DGD","TXP",459,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
190,"GNO","KNC",205,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
191,"GNO","TXP",457,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
192,"KNC","REP",224,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
193,"MANA","ZRX",616,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
194,"DNT","MLN",189,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
195,"GNO","MANA",60,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
196,"GNT","MANA",305,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
197,"MANA","REP",81,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
198,"MLN","SNT",299,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
199,"REP","SNT",736,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
200,"KNC","MLN",125,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
201,"DGD","MCO",215,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
202,"GNT","MCO",1088,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
203,"QTUM","TXP",816,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
204,"CVC","SNT",3384,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
205,"NET","SNT",181,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
206,"BNT","MKR",74,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
207,"DGD","MANA",98,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
208,"DGD","SNT",891,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
209,"MANA","MKR",35,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
210,"MKR","SNT",107,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
211,"BCAP","CVC",144,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
212,"BCAP","DNT",72,"2017-12-11 14:19:41.323","2017-12-11 14:19:41.323"
